SK_ID_CURR,REGION_POPULATION_RELATIVE,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_REGION_NOT_WORK_REGION,APARTMENTS_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG
289791,0.022625,2,0,0,0.0995,0.9771,0.0
294168,0.018209,3,0,0,,,
374921,0.0088659999999999,2,0,0,0.0567,0.9975,0.0
178413,0.009549,2,0,0,0.1289,0.9871,
178882,0.031329,2,0,0,0.0711,0.9816,0.0
414881,0.025164,2,0,0,0.0928,0.9876,0.0
358811,0.01885,2,1,0,,,
172924,0.008068,3,0,0,,,
395715,0.018209,3,0,0,0.1113,0.9871,0.12
334538,0.025164,2,0,0,,,
156988,0.04622,1,0,0,0.0619,0.9781,0.0
269898,0.035792,2,0,0,,0.9806,
337587,0.030755,2,0,0,0.0928,0.9806,0.0
177458,0.031329,2,0,0,0.1588,0.9901,0.2
419558,0.008019,2,0,0,,,
206158,0.04622,1,0,0,0.2918,0.9846,0.64
377909,0.00963,2,0,0,,,
294906,0.030755,2,1,0,0.118,0.9816,0.0132
238592,0.020246,3,0,0,,,
423339,0.030755,2,1,0,,,
345826,0.025164,2,0,0,0.1237,0.9945,0.12
311717,0.0145199999999999,2,0,0,,,
245794,0.031329,2,0,0,0.0247,0.9732,0.0
119798,0.0060079999999999,2,0,0,,,
329474,0.02461,2,0,0,,,
369075,0.00496,2,0,0,0.0513,0.9757,0.0
249073,0.025164,2,0,0,,,
254183,0.010032,2,0,0,,,
261741,0.035792,2,0,0,,,
380201,0.002506,2,0,0,,,
294786,0.020246,3,0,0,,,
255414,0.030755,2,0,0,,,
211575,0.035792,2,0,0,0.0722,0.9767,0.0
399803,0.002042,3,0,0,,,
127396,0.0066709999999999,2,0,0,0.0247,0.997,0.04
423804,0.030755,2,0,0,,,
173509,0.020246,3,0,0,0.132,0.9781,0.0
243223,0.018209,3,0,0,,,
355078,0.072508,1,0,0,0.8299,0.9846,1.0
159911,0.026392,2,0,0,0.1763,0.9876,0.2
375619,0.019101,2,0,0,,,
387327,0.04622,1,0,0,0.0619,0.9816,0.0
341617,0.035792,2,0,0,,,
162643,0.0145199999999999,2,0,0,0.066,0.9742,0.0
177258,0.020713,3,0,0,,,
338339,0.04622,1,0,1,0.1928,0.9945,0.24
101304,0.00702,2,0,0,,,
448963,0.0116569999999999,1,0,0,0.0928,0.9836,0.0
122202,0.035792,2,0,0,,,
128707,0.030755,2,0,0,,,
373579,0.031329,2,0,0,0.6794,0.9851,0.76
396309,0.031329,2,0,0,0.1314,0.9846,0.0
255459,0.016612,2,0,0,0.0979,0.9906,0.0
266297,0.018634,2,0,0,0.2237,0.9806,0.16
113772,0.032561,1,0,0,0.4062,0.9801,
152620,0.031329,2,0,0,0.1485,0.9821,0.16
431873,0.04622,1,0,0,,,
103061,0.035792,2,0,0,,,
245751,0.0196889999999999,2,0,0,,,
188846,0.018801,2,0,0,0.0,0.9732,
133854,0.015221,2,0,0,0.1299,0.9965,0.16
417093,0.014464,2,1,0,,,
435622,0.01885,2,0,0,0.0082,0.9722,
284652,0.014464,2,0,0,,,
414582,0.028663,2,0,0,0.0742,0.9826,0.08
201779,0.00496,2,1,0,,,
160864,0.022625,2,0,0,0.0825,0.9757,0.0
206787,0.028663,2,0,0,,,
455635,0.031329,2,0,0,0.5196,0.9846,0.56
193185,0.035792,2,0,0,,,
420668,0.006852,3,0,0,,,
203347,0.00733,2,0,0,0.0082,0.9707,0.0
107944,0.001276,2,0,0,,,
315545,0.00733,2,0,0,0.2876,0.9935,0.28
257424,0.00702,2,1,0,,,
182996,0.018029,3,0,0,,,
124361,0.006233,2,0,0,0.0742,0.9846,0.08
175729,0.02461,2,0,0,0.0856,0.9836,0.08
379591,0.025164,2,0,0,,,
429949,0.004849,2,0,0,,,
151649,0.0088659999999999,2,0,0,0.1959,0.9841,0.24
182229,0.02461,2,0,0,0.0082,0.9722,0.0
447662,0.008575,2,0,0,0.0639,0.9816,0.0
284325,0.031329,2,0,0,,,
217576,0.0066709999999999,2,0,0,0.1031,0.9791,0.0
213422,0.0196889999999999,2,0,0,0.1443,0.9871,0.0
411626,0.019101,2,1,0,,,
213981,0.028663,2,0,0,,,
364639,0.005002,3,0,0,,,
101593,0.031329,2,0,0,,,
324957,0.04622,1,0,0,0.3196,0.9906,0.32
232315,0.006207,2,0,0,,0.9737,0.0
327881,0.016612,2,0,0,,,
254053,0.025164,2,0,0,0.0722,0.9757,0.0
162218,0.019101,2,0,0,,,
243047,0.032561,1,0,0,,,
263890,0.00496,2,0,0,,,
207135,0.022625,2,0,0,0.0742,0.9801,0.08
128806,0.031329,2,0,0,0.2196,0.9861,0.12
236210,0.04622,1,0,0,0.3443,,0.56
303546,0.016612,2,0,0,,,
415343,0.009334,2,1,0,,0.9801,0.0
332072,0.026392,2,1,1,,,
353884,0.002042,3,1,0,0.0165,0.9791,0.0
327728,0.04622,1,0,0,,0.9861,
350906,0.005313,2,0,0,,,
158231,0.0072739999999999,2,0,0,0.1474,0.9791,0.16
281649,0.030755,2,0,0,0.066,0.9737,0.0
228310,0.0096569999999999,2,0,0,,,
400801,0.030755,2,1,1,,,
119087,0.030755,2,0,0,0.1005,0.9762,0.0
356435,0.014464,2,0,0,0.1237,0.9861,0.0
330181,0.0105,3,0,0,0.0804,0.996,0.06
268330,0.011703,2,0,0,,,
347645,0.01885,2,1,0,0.0247,0.9742,0.0
298893,0.016612,2,0,0,,,
326131,0.028663,2,0,0,0.0495,0.9791,0.0
258502,0.01885,2,1,0,,,
265986,0.010556,3,0,0,0.133,0.9796,0.0
402457,0.035792,2,0,0,,,
339525,0.014464,2,0,0,,,
361149,0.035792,2,0,0,,,
235695,0.019101,2,0,0,,,
124856,0.005313,2,0,0,0.0278,0.9836,0.0
129002,0.02461,2,0,0,0.2031,0.9871,0.2
285156,0.028663,2,0,0,0.1856,0.9916,0.2
427397,0.00496,2,0,0,0.0567,0.9925,0.0
269934,0.035792,2,0,0,0.0876,0.9796,0.0
363788,0.04622,1,0,1,0.0412,0.9687,
362513,0.008019,2,0,0,,,
351548,0.026392,2,0,0,0.1856,0.9871,0.2
146712,0.018634,2,0,0,0.0474,0.9901,0.0
290522,0.0088659999999999,2,0,0,0.0247,0.9732,0.0
112632,0.00496,2,0,0,,,
318824,0.0196889999999999,2,0,0,,,
357750,0.010966,2,0,0,0.0907,1.0,0.08
399426,0.0066709999999999,2,0,0,,,
377598,0.020246,3,0,0,0.1186,0.9791,0.0
231765,0.026392,2,0,0,0.0825,0.9727,0.0
134018,0.019101,2,0,0,,,
117714,0.0060079999999999,2,0,0,,,
304282,0.015221,2,0,0,,,
112718,0.010556,3,0,0,,,
173093,0.028663,2,0,0,,,
199079,0.025164,2,0,0,,,
451890,0.01885,2,1,0,,,
346352,0.018634,2,1,1,,,
426479,0.016612,2,0,0,,,
338471,0.008068,3,0,0,,0.9806,0.0
224176,0.018634,2,0,0,0.0619,0.9836,0.0
291392,0.031329,2,0,0,0.0969,0.9771,0.0
336033,0.035792,2,0,0,,,
271052,0.006852,3,0,0,,,
420660,0.011703,2,0,0,0.2485,0.9901,0.28
298722,0.0145199999999999,2,1,0,,,
436413,0.010643,2,0,0,0.1588,0.9891,0.08
440879,0.02461,2,0,0,,,
170679,0.020246,3,0,0,0.0515,0.9821,0.0
316056,0.00963,2,0,0,0.0866,0.9891,0.0
250811,0.0084739999999999,2,0,0,0.1124,0.9866,0.12
273341,0.007305,3,1,0,,,
149498,0.072508,1,0,0,0.067,0.9811,0.08
275997,0.018209,3,0,0,,,
434688,0.010276,2,0,0,0.2,0.9821,0.22
350889,0.005084,2,0,0,0.0289,0.9737,0.0
357945,0.019101,2,0,0,,,
388365,0.018029,3,0,0,,,
283574,0.020246,3,0,0,,,
371194,0.010032,2,0,0,0.0835,0.9866,0.12
104893,0.018634,2,0,0,,,
327465,0.022625,2,0,0,,,
349448,0.010032,2,0,0,0.2423,0.999,0.28
116533,0.020713,2,0,0,0.3299,0.9866,0.4
413711,0.006207,2,0,0,0.0474,0.9975,0.0
343917,0.0060079999999999,2,0,0,,,
374730,0.0060079999999999,2,0,0,0.0825,0.9776,0.0
160510,0.002134,3,0,0,0.2433,0.9871,0.0
306977,0.018029,2,0,0,0.0619,0.9762,0.0
393305,0.007305,3,0,0,,,
369610,0.028663,2,0,0,,,
362368,0.035792,2,0,0,,,
179696,0.025164,2,1,0,0.067,0.9747,0.0
418715,0.010006,2,0,0,0.1954,0.9866,0.24
159172,0.005084,2,0,0,0.0928,0.9846,0.0
314706,0.009549,2,0,0,0.0247,0.9742,0.0
416348,0.025164,2,0,0,,,
295839,0.028663,2,0,0,0.0371,0.9732,0.0
107483,0.04622,1,0,0,0.0928,0.9806,0.0
369331,0.030755,2,1,0,,,
355123,0.010556,3,0,0,,,
202091,0.010966,2,0,0,0.0412,0.9737,0.0
407809,0.028663,2,0,0,0.1031,0.9771,0.0
386570,0.005144,2,0,0,,,
142535,0.04622,1,0,0,0.1649,0.997,0.16
151996,0.003813,2,0,0,,,
107992,0.028663,2,0,0,0.0113,0.9697,0.0
118981,0.018209,3,0,0,,,
219391,0.030755,2,0,0,0.1412,0.9786,0.0
233127,0.00496,2,1,0,,,
180217,0.018801,2,0,0,0.1151,0.9881,0.1064
185908,0.020713,3,0,0,,,
272509,0.006207,2,0,0,0.1034,0.9891,0.08
166595,0.018801,2,0,0,,,
377509,0.018801,2,0,0,0.1856,0.9896,0.24
285148,0.006629,2,0,0,0.0041,0.9781,0.0
390657,0.018209,3,0,0,,,
263424,0.00963,2,0,0,,,
339404,0.016612,2,0,0,0.0825,0.9747,0.0
339117,0.026392,2,0,0,,,
108495,0.006207,2,0,0,0.0629,0.9801,0.0
408166,0.032561,1,0,0,0.1392,0.9896,0.14
345663,0.00702,2,1,0,0.0124,0.9737,0.0
153344,0.019101,2,0,0,0.049,0.9796,0.0
428574,0.072508,1,0,0,0.0747,0.9742,0.06
225953,0.0096569999999999,2,0,0,0.0825,0.9786,0.0
396603,0.0145199999999999,2,0,0,,0.9771,0.0
322298,0.020246,3,0,0,0.0835,0.9916,0.12
343925,0.020246,3,0,0,,,
204308,0.020246,3,0,0,,,
449840,0.010032,2,1,0,0.0742,0.9861,0.0
279872,0.010147,2,0,0,0.0588,0.9841,0.0
320718,0.006629,2,0,0,0.1161,0.9876,0.0
168673,0.020713,2,0,0,0.3619,0.9856,0.44
385265,0.0031219999999999,3,0,0,0.0619,0.9821,0.0
300135,0.018029,3,0,0,,,
151353,0.00496,2,0,0,,,
219858,0.031329,2,0,0,,,
435370,0.020246,3,0,0,,,
366778,0.010966,2,0,0,0.0691,0.9886,0.04
427248,0.010032,2,0,0,,,
312944,0.035792,2,0,0,,,
448538,0.006296,3,0,0,,,
139888,0.011703,2,0,0,,,
246764,0.007305,3,0,0,,,
356350,0.00702,2,0,0,0.0758,,0.0
439365,0.014464,2,0,0,0.0959,0.9891,0.0
169260,0.0228,2,0,0,0.2299,0.9975,0.24
184725,0.028663,2,0,0,0.3907,0.9841,0.4
375612,0.028663,2,0,0,,,
375222,0.035792,2,0,0,0.0691,0.9876,0.04
111750,0.018634,2,0,0,,,
362174,0.020246,3,1,0,0.0918,0.9821,0.0
190913,0.007114,2,0,0,,,
235410,0.003069,3,0,0,,,
227970,0.014464,2,0,0,,,
126798,0.035792,2,0,1,,,
324066,0.0105,3,0,1,,,
155487,0.072508,1,0,1,,,
264765,0.0196889999999999,2,0,0,0.1591,0.9841,0.0
106575,0.030755,2,0,0,,,
132311,0.022625,2,0,0,0.0619,0.9791,0.0
311389,0.003069,3,0,0,,,
135653,0.009334,2,0,0,0.0773,0.9757,0.0
448321,0.006629,2,0,0,,,
180759,0.006305,3,1,0,,,
229908,0.031329,2,1,0,,,
398487,0.010966,2,0,0,0.0722,0.9836,0.0
255077,0.028663,2,0,0,0.1464,0.9851,0.16
362485,0.072508,1,0,0,0.1072,0.994,0.24
427866,0.020246,3,0,0,,,
242261,0.005002,3,1,0,,,
130433,0.00823,2,0,0,0.2113,0.9806,0.24
387469,0.026392,2,0,0,0.0186,0.9732,0.0
297853,0.031329,2,0,0,0.0103,0.9503,
166727,0.00712,2,0,0,,,
401630,0.035792,2,0,0,,,
353963,0.0116569999999999,1,1,0,0.0021,0.9697,0.0
420510,0.007114,2,1,0,,,
395161,0.0096569999999999,2,0,0,0.0515,0.9742,0.0
375961,0.006305,3,1,0,,,
429718,0.00702,2,0,0,,,
275883,0.002506,2,1,0,,0.9727,
163585,0.026392,2,0,0,,,
229501,0.006207,2,0,0,,,
340991,0.019101,2,0,0,,,
357793,0.02461,2,0,0,0.0773,0.9578,0.0
281565,0.022625,2,0,0,0.0052,0.9727,0.0
119083,0.035792,2,0,0,,,
230948,0.030755,2,0,0,0.0186,0.9836,0.0
130120,0.02461,2,0,0,0.0495,0.9742,0.0
424072,0.011703,2,0,0,,,
113241,0.01885,2,0,0,,,
136690,0.018634,2,0,0,,,
290643,0.009334,2,0,0,0.1206,0.9876,0.12
360982,0.01885,2,0,0,0.0278,0.9692,0.0
307161,0.010032,2,0,0,,,
166828,0.010276,2,0,0,,,
269640,0.015221,2,0,0,,,
150443,0.018801,2,0,0,0.1134,0.9826,0.0
256520,0.032561,1,0,0,0.0412,0.9414,
310079,0.006852,3,0,0,0.1031,0.9866,0.0
264510,0.0031219999999999,3,0,0,,,
199414,0.035792,2,0,0,,,
163215,0.005084,2,0,0,0.0124,0.9697,0.0
325348,0.011703,2,0,0,0.1247,0.9767,0.0
241119,0.006296,3,0,0,,,
241525,0.04622,1,1,1,,,
342519,0.030755,2,0,0,,,
325867,0.030755,2,0,0,0.2454,0.9831,0.08
432685,0.025164,2,0,0,0.0742,0.9806,0.08
128600,0.015221,2,1,0,,,
217566,0.028663,2,0,0,,,
263446,0.026392,2,0,0,,,
137909,0.006629,2,0,0,0.0124,0.9826,0.0
404741,0.0116569999999999,1,0,1,0.0021,0.9632,0.0
325584,0.025164,2,0,0,0.1021,0.9816,0.0
391447,0.004849,2,0,0,0.0722,0.9762,
212589,0.008068,3,0,0,,,
218519,0.010006,1,0,0,0.1897,0.9841,0.0
364852,0.018209,3,0,0,,,
152709,0.030755,2,0,0,,,
252199,0.04622,1,0,0,0.0577,0.9806,0.0
293989,0.072508,1,0,0,,,
335954,0.0038179999999999,2,0,0,0.0959,0.9841,0.0
436663,0.020246,3,0,0,0.3072,0.9916,0.32
105140,0.016612,2,0,0,,,
409021,0.072508,1,0,0,0.3701,0.9856,0.64
161924,0.0228,2,0,0,,,
172468,0.04622,1,0,1,0.6371,0.9975,0.8
234039,0.00712,2,0,0,0.0825,0.9891,0.08
303959,0.026392,2,0,0,0.2175,0.999,0.2
408099,0.010276,2,0,1,,0.9752,
262242,0.028663,2,0,0,0.0165,0.9737,0.0
229424,0.04622,1,0,0,0.1474,0.9876,0.16
165147,0.00496,2,0,0,0.0567,0.9796,0.0
427901,0.020713,2,0,0,0.1669999999999999,0.995,0.2
155990,0.008575,2,0,0,,,
247727,0.009549,2,0,0,,,
166867,0.020713,3,0,0,,,
343225,0.031329,2,1,1,0.0691,0.9781,0.0
363923,0.0072739999999999,2,0,0,,,
118340,0.026392,2,0,0,0.0722,0.9876,0.0
309232,0.010276,2,0,0,,,
142995,0.031329,2,0,0,0.0629,0.9762,0.0
358542,0.01885,2,1,0,,,
238088,0.018209,3,1,0,,,
427385,0.010556,3,0,0,,,
447145,0.031329,2,0,0,0.1851,0.9821,0.2
322370,0.028663,2,0,0,0.0845,0.9811,0.14
163309,0.0072739999999999,2,0,0,0.0845,0.9752,0.0
352862,0.018029,2,0,0,0.199,0.9851,0.24
454152,0.022625,2,0,0,0.0742,0.9871,0.0
238972,0.006629,2,0,0,,,0.0
144060,0.019101,2,0,0,,,
286919,0.025164,2,0,0,0.0825,0.9846,0.0
453073,0.0072739999999999,2,1,0,,,
278659,0.020246,3,1,0,0.1124,0.9876,0.0
350364,0.0196889999999999,2,0,0,0.1021,0.9816,0.0
350007,0.035792,2,0,0,,,
455564,0.030755,2,0,0,,,
206955,0.008019,2,1,0,,,
401080,0.030755,2,0,0,0.1443,0.9826,0.16
116170,0.0038179999999999,2,1,0,,,
437171,0.026392,2,0,0,0.1,0.9901,0.12
428589,0.028663,2,0,0,,0.9732,
129529,0.025164,2,0,0,0.0804,0.9737,0.0
377969,0.072508,1,0,0,,,
431261,0.0096569999999999,2,0,0,,,
241085,0.022625,2,0,0,0.3093,0.9796,0.24
113012,0.031329,2,0,0,0.1227,0.9886,0.12
251424,0.026392,2,0,0,,,
423642,0.009549,2,0,0,0.0567,0.996,0.0
155749,0.04622,1,0,1,0.4124,0.9975,0.56
148415,0.0228,2,0,0,0.0619,0.9866,0.0
154092,0.0105,3,1,0,0.001,0.9717,
188603,0.022625,2,0,0,0.2443,0.9901,0.16
197289,0.010006,1,0,0,0.0165,0.9826,0.0
146931,0.030755,2,0,0,0.0093,0.9692,0.0
321457,0.009175,2,0,0,,,
242454,0.01885,2,0,0,0.0825,0.9762,0.0
293033,0.0145199999999999,2,0,0,,,
220395,0.031329,2,0,0,0.0124,0.9642,0.0
196554,0.0228,2,0,0,,,
240890,0.020246,3,0,0,,,
313805,0.011703,2,0,1,0.0165,0.9677,0.0
146677,0.009549,2,0,0,0.1459,0.9861,0.1
447298,0.019101,2,0,0,,,
368380,0.009334,2,0,0,,,
345938,0.0196889999999999,2,0,1,,0.9965,
352896,0.025164,2,0,0,,,
216813,0.035792,2,0,0,,,
214401,0.030755,2,0,0,,,
281066,0.025164,2,0,0,0.0825,0.9891,0.08
231514,0.003813,2,0,0,,,
281052,0.030755,2,0,0,,,
317170,0.025164,2,0,0,,,
102493,0.020246,3,0,0,0.067,0.9757,0.0
350482,0.0228,2,0,1,,,
238000,0.0072739999999999,2,0,0,0.0052,0.9881,0.0
177727,0.028663,2,0,1,0.132,0.9806,0.0
197782,0.001417,2,0,0,0.0629,0.9995,0.0
193212,0.006852,3,0,0,0.0371,0.9747,0.0
161636,0.031329,2,0,0,0.0619,0.9801,
407777,0.035792,2,0,0,,,
228422,0.028663,2,0,0,0.0412,0.9727,
423510,0.018634,2,0,0,0.0691,0.9637,0.0
140469,0.030755,2,1,0,,,
394197,0.035792,2,0,0,,,
199707,0.018801,2,0,0,1.0,0.999,0.88
107467,0.04622,1,0,0,0.0773,0.9811,0.0
137671,0.020713,2,0,0,0.0845,0.9747,0.0
266174,0.031329,2,0,0,0.0619,0.996,
347974,0.00963,2,0,0,0.1546,0.9851,0.0
419014,0.026392,2,0,0,0.0072,0.0,0.0
240060,0.0060079999999999,2,0,0,,,
413981,0.015221,2,0,0,,,
195805,0.0105,3,0,0,,,
196131,0.0196889999999999,2,0,0,,,
297703,0.008068,3,0,0,,,
309747,0.010006,2,1,0,0.1485,0.9876,0.16
229869,0.020713,2,0,0,0.0825,0.9742,0.0
208491,0.007114,2,0,0,0.0314,0.9781,0.0
346656,0.04622,1,0,0,0.0165,0.9776,0.0
402992,0.00496,2,0,0,,,
346691,0.032561,1,0,0,0.0423,0.9116,0.0
209459,0.032561,1,0,0,0.033,0.9742,0.0
114726,0.02461,2,0,0,0.1129,0.9985,0.12
426800,0.04622,1,0,0,0.0825,0.9762,0.0
204303,0.019101,2,0,1,0.0887,0.9985,0.096
405726,0.003813,2,1,1,0.0144,0.9702,0.0
183870,0.018634,2,0,0,0.1031,0.9767,0.0
411209,0.022625,2,0,0,,,
374175,0.04622,1,0,0,0.0351,0.9752,0.0
159419,0.001417,2,0,0,,,
387874,0.018029,3,0,0,,,
232418,0.025164,2,0,0,0.066,0.9846,0.04
154261,0.02461,2,0,0,,,
249176,0.00823,2,0,0,,0.9757,
123742,0.04622,1,0,0,0.0619,0.9866,0.0
278724,0.009175,2,0,0,,,
447291,0.072508,1,0,0,0.2825,0.996,0.48
392846,0.028663,2,0,0,0.0031,0.9682,0.0
141975,0.0116569999999999,1,0,0,0.0485,0.9617,0.0
179787,0.009175,2,0,0,0.1474,0.9871,0.16
391089,0.035792,2,1,0,,,
107792,0.0145199999999999,2,1,0,0.0928,0.9806,0.0
306278,0.020713,3,0,0,,,
105446,0.0228,2,0,0,0.0928,0.9831,0.0
185985,0.031329,2,0,0,,,
394517,0.025164,2,0,0,0.0309,0.9682,0.0
333884,0.020246,3,0,0,,,
228833,0.010032,2,0,0,0.1691,0.9747,0.0
303559,0.030755,2,0,0,,,
424805,0.0228,2,0,0,,,
302084,0.01885,2,0,0,0.1021,0.9762,0.0
187062,0.028663,2,0,0,0.1485,0.9886,0.16
406578,0.011703,2,0,0,0.0165,0.9722,0.0
117125,0.005084,2,0,0,,1.0,
451197,0.018029,2,0,0,0.2381,0.9826,0.08
435596,0.00496,2,0,0,,,
357199,0.01885,2,0,0,,,
320497,0.0060079999999999,2,0,0,,,
244854,0.014464,2,0,0,0.0165,0.9851,
341541,0.032561,1,0,0,0.4098,0.9801,0.44
390329,0.02461,2,0,0,0.0938,0.9871,0.08
421742,0.028663,2,0,0,0.0825,0.9811,0.0
362140,0.014464,2,0,0,0.0907,0.9742,0.0
112513,0.035792,2,0,0,,,
392805,0.00733,2,0,0,0.1557,0.9881,0.16
215405,0.028663,2,0,0,0.0495,0.9717,0.0
368673,0.02461,2,0,0,0.0825,0.9742,0.0
385379,0.01885,2,0,0,0.0722,0.9781,
218638,0.00496,2,0,0,,,
408527,0.006233,2,1,0,0.1522,0.9806,0.0
369304,0.019101,2,0,0,0.1495,0.9891,0.16
175406,0.025164,2,0,0,,,
331912,0.0060079999999999,2,0,0,,,
272133,0.025164,2,0,0,0.0711,0.9752,0.0
266790,0.018801,2,0,0,,,
415013,0.0196889999999999,2,0,0,,0.9866,
178754,0.035792,2,1,1,,,
304972,0.032561,1,0,0,0.0423,0.9309,0.04
322537,0.006296,3,0,0,,,
184015,0.0196889999999999,2,0,0,0.0825,0.9742,0.0
288455,0.0228,2,0,0,0.1124,0.9876,0.16
126585,0.010556,3,0,0,,,
102044,0.028663,2,0,0,0.3649,0.9851,0.64
219546,0.010032,2,0,0,0.0722,0.9767,0.0
298931,0.026392,2,0,0,,,
148553,0.010006,2,0,0,0.0124,0.9881,0.0
370054,0.022625,2,0,0,0.1814,0.9916,0.24
259856,0.028663,2,0,0,0.0608,0.9737,0.0
101706,0.01885,2,0,0,,,
150238,0.006296,3,0,0,,,
106508,0.00733,2,0,0,,,
233360,0.0096569999999999,2,0,0,0.1474,0.9811,0.0
385447,0.072508,1,0,0,0.0825,0.9742,0.0
378242,0.01885,2,0,0,,,
356030,0.015221,2,0,0,,,
142471,0.026392,2,0,0,0.0433,0.998,0.0
111136,0.04622,1,0,0,0.0619,0.9861,0.0
248639,0.019101,2,1,1,,,
181166,0.015221,2,0,0,,,
179661,0.025164,2,0,0,0.0742,0.9871,0.08
241438,0.028663,2,0,0,0.0247,0.9742,0.0
453411,0.015221,2,0,0,0.2227,0.9821,0.24
257847,0.018634,2,0,0,,,
223011,0.015221,2,1,0,0.0186,0.9871,0.0
316341,0.018029,3,0,0,0.0825,0.9791,0.0
347901,0.035792,2,0,0,,,
207272,0.008019,2,1,0,0.0124,0.0,0.0
385755,0.005084,2,0,0,,,
232238,0.010556,3,1,0,,,
344251,0.035792,2,0,0,0.033,0.9856,
398591,0.031329,2,0,0,0.1031,0.9801,0.0
153256,0.010643,2,0,0,0.0928,0.9826,0.0
386926,0.072508,1,0,0,0.0969,0.9811,0.08
114859,0.005084,2,0,0,0.0825,0.9801,0.0
202673,0.010032,2,0,0,,,
299222,0.01885,2,1,0,0.0546,0.9786,0.04
136986,0.0196889999999999,2,0,0,,,
456069,0.018029,3,0,0,0.0722,0.9826,0.0
237422,0.035792,2,0,0,,,
257609,0.028663,2,0,0,,,
243460,0.035792,2,0,0,0.0093,0.9518,0.0
292555,0.072508,1,0,0,0.1299,0.9816,0.16
453218,0.00733,2,0,0,,,
116798,0.002042,3,0,0,,,
453292,0.009334,2,0,0,0.1031,0.9762,0.0
131224,0.00733,2,0,0,0.1485,0.9876,0.08
376376,0.008625,2,0,0,0.0619,0.9742,0.0
244761,0.030755,2,0,0,,,
259554,0.04622,1,0,1,0.1784,0.9861,0.2
214420,0.028663,2,0,0,0.3314,0.9856,0.3
392054,0.0084739999999999,2,0,0,0.3062,0.9881,0.32
292686,0.04622,1,0,1,0.0928,0.9866,0.0
325729,0.025164,2,0,0,0.0928,0.9806,0.0
151034,0.026392,2,0,0,,,
241791,0.031329,2,0,0,,,
141260,0.0116569999999999,1,0,0,0.0866,0.9886,0.06
432110,0.018029,3,0,0,,,
236931,0.018634,2,0,0,0.1113,0.9831,0.12
443044,0.032561,1,0,0,0.1372,0.998,0.1048
378248,0.006305,3,0,0,,,
378922,0.032561,1,0,0,,0.9717,0.0
183087,0.072508,1,0,0,,0.9791,
438496,0.00702,2,0,0,,,
406501,0.02461,2,1,0,,,
292546,0.003069,3,0,0,,,
127535,0.031329,2,0,0,0.1031,0.9816,0.0
285429,0.022625,2,1,1,,,
450749,0.010276,2,0,0,0.0278,0.9801,0.0
347785,0.014464,2,0,0,0.1701,0.9757,0.0
242865,0.011703,2,0,0,0.0165,0.9737,0.0
416606,0.02461,2,0,0,,,
307673,0.018029,2,0,0,0.0021,0.9687,
284033,0.0196889999999999,2,0,0,,,
277080,0.010006,1,0,0,0.0928,0.9826,0.0
374160,0.032561,1,0,0,0.1871,0.9762,0.09
315149,0.072508,1,0,0,0.2467,0.9791,0.4
159388,0.0196889999999999,2,0,0,0.2557,0.9821,0.0
185208,0.00963,2,1,1,,,
170153,0.019101,2,0,0,,,
275745,0.028663,2,0,1,0.0722,0.9771,0.0
263627,0.018029,3,0,0,0.0526,0.9866,0.0
184890,0.011703,2,0,0,0.068,0.9826,0.0
430781,0.04622,1,0,0,,,
203317,0.005084,2,0,0,0.0928,0.9871,0.0
271651,0.006207,2,0,0,0.2093,0.9896,0.2
238139,0.0196889999999999,2,0,0,,,
413196,0.035792,2,0,0,,,
374709,0.007114,2,0,0,,0.9737,0.0
299677,0.04622,1,0,1,0.0825,0.9955,0.08
218497,0.007305,3,0,0,,,
263332,0.0060079999999999,2,0,0,,,
355724,0.0116569999999999,1,0,0,0.0247,0.9836,0.0
401110,0.016612,2,0,0,,,
360572,0.0084739999999999,2,0,0,,,
251065,0.015221,2,0,0,0.0907,0.9821,0.0
247311,0.018801,2,0,0,,,
153441,0.020713,2,0,0,0.1021,0.9786,0.0
331256,0.018801,2,0,0,0.0381,0.9727,0.0
427433,0.019101,2,0,0,,,
168196,0.025164,2,0,0,,,
115965,0.0145199999999999,2,0,0,,,
208873,0.026392,2,0,0,,,
340063,0.0072739999999999,2,0,0,0.1113,0.9871,0.12
127560,0.028663,2,0,0,,,
179497,0.010006,2,0,0,,,
142369,0.025164,2,0,0,0.0082,0.9717,0.0
172781,0.025164,2,0,0,0.034,0.9672,0.0
346190,0.001276,2,0,0,0.0412,0.9757,0.0
325947,0.028663,2,0,0,0.1031,0.9826,0.0
378931,0.0031219999999999,3,0,0,,,
187502,0.035792,2,0,0,,,
378899,0.00496,2,0,0,,0.9518,
250838,0.020713,3,0,0,0.0619,0.9901,
128811,0.006852,3,0,0,,,
190289,0.020246,3,0,0,,,
392971,0.0116569999999999,1,0,0,0.0918,0.997,0.0
230132,0.0228,2,1,0,,,
399560,0.02461,2,0,0,0.0423,0.9578,0.0
340990,0.035792,2,0,0,,,
327791,0.005313,2,0,0,0.1072,0.9836,0.0
454310,0.035792,2,0,0,,,
183178,0.010006,1,1,0,0.0979,0.9866,0.0
229392,0.020713,3,0,0,,,
270172,0.007114,2,0,0,0.1227,0.9816,0.0
207619,0.0116569999999999,1,0,0,0.032,0.9707,0.0
