SK_ID_CURR,TARGET_CREDIT_LIMIT
133437,56833.17
144704,83975.79
414097,21941.55
262076,38572.45
167322,47809.91
253932,52950.5
178000,80898.04
334266,43764.45
312266,76772.6
449872,63219.09
357634,23912.2
242680,67795.81
271163,19331.14
269999,33254.36
229867,61006.32
414873,39686.3
124486,85967.34
145023,28522.7
308808,12415.44
228184,59284.79
256007,29170.14
230237,69048.85
110480,55880.27
314206,140155.06
227355,124818.1
371869,43932.94
309823,51794.23
115805,78952.96
263081,38490.93
321413,40408.45
314383,48817.71
380663,61885.16
202815,53645.3
146251,19919.0
446771,37317.78
420950,16112.66
388904,63933.47
250929,25654.27
352044,16552.33
371929,15535.23
213811,31862.13
351735,17439.67
221259,41123.23
155388,53712.61
102921,44846.43
393967,53705.33
193570,29369.57
319288,16057.57
194975,77633.51
352970,34958.41
163709,14332.29
130839,44815.37
291390,47047.93
334147,36838.48
124498,39119.32
311539,65124.66
369188,83709.96
403556,49927.63
218285,73097.17
232969,8073.38
397208,38333.88
131923,52485.07
113125,26363.37
150368,70964.68
304099,66447.08
243026,84055.5
285705,117546.95
310402,54082.05
176719,10294.86
287217,17449.94
352215,16374.22
358683,25808.24
394444,80335.86
249876,136836.87
302013,69095.36
266503,20098.09
378516,31338.17
377699,52596.83
327705,20416.1
413854,129371.31
255746,60521.17
380485,30480.58
424634,19933.29
329732,28836.71
130349,92123.54
352526,39753.89
263837,20246.23
291529,110318.34
380497,46121.7
153778,48077.67
248397,18502.41
187872,40987.72
177012,118388.84
371839,33364.39
455592,28123.62
178209,17460.04
160072,23673.98
208704,48707.82
251189,62083.41
452695,120168.14
434886,52928.24
157525,42878.65
278822,60121.03
262313,22086.64
178869,27577.36
176387,43304.08
138927,27038.1
190554,75339.37
325978,31768.03
187083,56802.87
115212,28778.58
400023,34198.28
118780,23167.2
238160,50209.71
406579,26828.21
229166,55666.24
372938,64280.6
198112,75276.58
131029,65377.59
274479,90565.07
435885,70021.17
310710,120896.97
188919,21921.47
258717,63683.79
178699,48010.33
281551,27292.77
318845,37935.21
273840,36332.44
378175,26313.21
291610,22086.71
168346,105953.18
124912,104789.86
201094,103491.11
172744,40990.82
242541,44796.1
128987,52637.86
279155,43146.05
330495,67421.39
133781,124395.75
288063,9975.76
199742,57635.35
170747,49324.36
116467,46379.26
141660,28785.97
231265,65762.76
385922,17982.28
341897,33256.17
145725,69440.53
352639,48863.31
199406,70160.59
327472,65010.03
117937,24856.84
199571,68673.96
449480,68509.3
313817,36903.09
440834,50259.69
119177,61656.36
427102,26384.28
327421,22863.5
286007,109762.69
431888,36368.32
106227,60388.24
416709,69941.46
135794,42915.53
287723,28704.65
140951,33996.26
448476,17978.83
442919,57567.05
114344,30284.47
276634,8576.39
315578,66299.92
195319,18512.06
350802,107698.26
155164,55721.37
245860,67067.88
347574,73492.91
169566,98069.09
312351,37396.92
453823,12991.83
291394,41885.88
405609,70142.22
167784,33065.31
378877,28688.06
130777,155966.87
389735,79678.62
136105,20255.11
257970,40666.65
387762,62783.36
223744,20238.38
217329,57256.12
366377,62626.24
173985,19248.81
124535,43357.57
415890,57276.81
178212,51163.2
299794,17104.21
361305,53196.18
156821,50984.64
315532,35921.75
322822,60420.84
197624,60601.0
381629,38985.58
358687,26638.9
112478,87693.09
127845,27257.77
215269,205938.82
192656,72452.15
283976,27440.98
257919,35502.96
300747,61023.62
389958,105627.4
346504,54468.21
315454,45150.72
139340,37662.31
371923,18844.82
142981,16790.8
146819,8404.19
111799,22013.9
270717,72765.3
120595,83584.28
311046,30696.02
291187,29152.16
178371,74268.46
301984,159675.46
379061,43216.77
349416,23720.75
210600,30025.65
237500,42552.64
194794,48850.98
414399,57037.56
302661,85372.11
440517,32545.24
199511,55437.41
143305,149971.14
135615,26775.54
154149,130740.02
115321,25741.5
251975,23905.2
208343,27808.07
434084,24856.16
139712,111964.67
107942,39748.69
236785,85722.77
239398,32525.72
321731,57176.46
271962,44238.66
245427,43870.01
251331,69104.57
452740,73656.37
224275,22854.36
372370,55756.07
375569,88741.5
114580,45328.77
126453,46419.75
439453,63495.48
417306,139316.31
387764,94518.79
275241,40600.29
157533,32739.77
245649,25970.16
424603,29886.49
384813,80297.22
283471,36379.89
321127,90228.15
354456,30702.03
398964,80464.3
413189,88044.62
241302,43616.8
268870,36755.04
204081,26537.83
213508,51594.26
118456,23130.68
321800,104875.08
143128,49474.34
181242,11865.77
413372,59922.03
227592,61005.49
380519,37237.09
102367,40968.36
222245,62481.95
383110,39948.55
390186,19581.05
111854,89167.59
253239,37716.1
341037,25885.58
354733,30454.92
163577,32226.14
445945,61994.83
389843,16546.17
149302,76108.76
403590,18825.41
174295,47837.26
173341,85757.26
429474,156596.13
251299,64523.96
114330,30712.11
374366,84290.04
405688,113851.92
155337,71669.54
270477,46231.56
396817,77061.36
119213,58549.86
373970,27435.4
251442,32414.83
289153,57745.84
163034,102560.94
252363,98814.83
234758,74328.61
445240,39456.81
226588,182636.22
117735,41183.36
391462,86555.69
423110,38850.62
379813,71101.01
420708,60371.62
121945,52785.19
132003,18400.75
293229,27214.22
314532,27511.69
314035,133972.3
245671,46740.79
110139,39357.96
261157,48486.91
187968,24195.07
243167,54149.94
242582,40668.98
257517,49409.76
283826,36906.22
230512,59921.38
254579,55181.64
155413,33881.64
351485,24795.06
146827,25513.05
269102,39728.15
252490,33778.96
298922,38684.36
355758,43828.24
164385,65171.85
104676,44115.16
247299,272744.76
107226,6568.76
108593,35605.26
102008,24619.27
157751,58789.53
136544,48987.07
375721,48815.57
211513,47934.37
416760,26097.22
427291,26654.01
171794,48468.18
395706,16767.11
100566,49450.83
332549,19817.77
266205,35135.33
228842,17976.07
443959,24709.01
304473,17979.1
282639,146277.09
338379,25480.27
405519,36221.39
330451,15401.86
397424,40112.19
310340,26475.46
425503,10131.14
329556,69230.94
320722,39335.96
338252,90255.64
324273,83820.93
111134,69817.86
117757,79492.8
145299,24679.56
112819,104050.59
322883,79438.58
169234,24759.49
406487,38383.25
405479,12154.68
114132,17979.12
174040,26460.42
224900,57805.77
168182,28554.0
321070,34232.11
241151,36585.38
261705,29433.58
190150,53262.86
109727,54643.54
257595,20893.97
443949,27719.11
298712,56060.51
334062,51539.45
273801,65221.22
403304,82411.5
358297,21140.35
172399,87331.78
216208,39045.34
408037,73348.22
110586,16140.4
237810,33082.48
431626,62604.17
248334,30169.58
212357,127282.23
322821,61194.56
175413,51461.87
128977,61039.08
184256,23691.33
386042,104838.61
282956,24178.86
117014,42547.71
327560,60783.76
314341,53037.31
356918,62145.52
336006,43302.02
117130,48105.79
195950,34399.85
184810,22877.37
303074,95327.08
140369,22416.67
360891,86030.57
419241,51266.3
410695,25428.83
430013,121986.11
452503,56619.63
386582,68732.77
155858,22246.0
212465,43072.26
257990,50805.54
337113,54950.63
452501,34448.27
362299,35144.48
333075,13942.77
362137,57716.53
153499,45684.11
218264,12738.49
192948,32847.7
289026,39187.1
124904,36010.29
105125,71810.21
438161,61596.15
258197,90562.23
380657,90190.8
329342,51660.92
155836,107173.25
239292,52015.18
362273,29347.38
113644,85060.38
409818,104741.08
356699,40320.52
195121,111983.45
308436,31948.67
230178,57153.78
183418,39147.64
440609,46368.35
389183,67350.04
431663,39627.09
196754,57493.92
144299,26426.65
294746,55760.9
142118,31896.12
315433,111041.47
412196,73485.29
305290,20335.29
250608,65109.87
154869,51202.24
130799,41676.71
327715,139496.19
297070,37618.39
306975,18815.51
226264,75699.17
440214,126950.7
364384,33841.6
336951,42871.13
356321,393044.62
140152,22569.88
253994,63939.18
357295,32406.83
349104,27168.44
345222,39143.7
347293,26773.44
260563,18912.93
268582,54428.83
131524,88172.64
199218,25502.9
134430,24487.56
235787,30139.39
443316,14083.54
401254,27103.86
253312,46149.15
425522,35953.75
100140,59394.36
264686,21360.34
291372,36997.06
244917,77930.05
175937,52471.45
377788,81619.08
384029,16109.22
223852,65074.06
234189,54526.12
160992,95696.71
382230,43906.93
341440,75033.06
186929,54526.63
447929,48964.35
444180,116772.12
252174,16747.6
418550,46026.48
341638,42710.87
258262,31581.07
252916,25963.84
268037,28682.28
380604,20137.18
258230,50544.29
292177,59651.26
214190,26129.42
322048,15144.31
328233,91426.65
126007,65537.5
170717,57417.03
205286,19385.92
225670,75483.28
228880,42603.64
250067,37449.48
100528,25349.31
313123,19553.08
244405,39897.44
133796,45672.71
399835,40462.84
289022,19117.67
170200,83755.02
248417,43827.21
197743,19380.46
146908,65490.53
185079,93271.03
359521,6369.45
239889,67548.7
449883,27437.84
217168,49135.38
332344,47450.47
368915,53546.84
310889,48067.12
171428,18691.6
202472,37973.82
233857,63406.65
300067,45988.18
212746,45501.37
250047,36240.92
379640,56499.61
345217,41361.55
232937,143143.5
264262,60819.29
232816,32358.56
317371,96381.17
210257,59013.22
189327,74113.36
330297,22656.57
300068,27389.02
164435,32034.55
405759,51476.03
215342,12308.15
192589,12974.32
349302,26832.8
372012,21454.66
262546,70512.35
146705,69588.11
279884,35899.91
417284,88439.4
373736,51477.0
376479,20560.86
321899,86186.41
151479,22534.79
450570,21713.8
191242,100174.88
205459,26236.56
297848,65184.6
167134,34471.64
258035,111477.86
323215,62183.44
150848,61306.76
277357,105152.91
411982,20154.6
439440,19997.66
321575,109783.47
354779,30753.53
398351,30054.36
160109,40270.49
271114,37481.33
300902,33167.95
205748,89656.44
193788,103697.6
389194,45678.95
236203,64531.67
114621,79224.27
145525,29597.84
304950,50584.15
426345,120676.07
289651,18561.71
155263,118335.24
372815,15390.85
419029,91776.67
351119,99819.81
300397,15246.39
256904,41657.24
412940,80923.18
381088,33246.83
137106,40179.37
231261,25755.52
324750,88106.12
390679,55244.88
415310,22516.33
400854,30231.61
196141,51535.96
153729,38159.85
111307,39197.82
300142,293191.71
322223,42632.21
150214,35360.21
198264,30848.32
222151,42709.4
400388,24712.07
266034,31946.94
427821,36969.21
302015,53586.75
160809,76971.86
228672,113974.92
168881,37876.51
324068,54659.83
438865,44378.54
187187,12310.46
234841,62983.3
247155,16167.71
164094,46419.88
395678,172804.42
336415,58248.77
270348,108215.54
115050,51367.31
206449,26409.98
389871,45504.98
238676,19757.34
172338,70169.09
271140,41786.83
299841,42187.44
418971,37253.84
250069,31769.66
172035,61634.56
111890,30933.77
327385,34066.87
429713,12089.92
186801,52510.75
190577,20947.41
393431,160377.47
114806,12819.41
296400,17313.46
289827,113259.35
146690,156830.02
438595,16394.91
102464,31696.58
155127,98696.87
416844,117693.46
163219,71570.81
226394,40750.61
150968,107740.55
436677,146247.7
251256,59653.17
342595,94798.79
376611,95536.19
399314,121806.66
430951,73895.62
217654,38465.75
415225,35262.89
130004,68732.19
399673,33298.69
435583,98876.08
336835,89180.6
359532,219078.05
207969,57671.92
441803,20293.84
210131,46678.46
397848,105354.59
139452,56639.32
439174,25879.93
121266,30054.53
296545,54120.98
341533,58555.01
329576,108106.67
154421,13494.36
128144,21123.07
361852,41580.69
444443,56966.13
181013,26789.26
118887,31197.75
332066,26619.65
359125,50666.41
389221,60097.08
258632,20676.84
393453,47917.55
155003,31082.25
189834,65549.57
105616,100095.14
289194,104524.34
377568,67832.49
184798,16323.87
440211,53906.75
120858,62357.09
196317,22254.32
108861,16363.0
224126,17770.93
375079,87680.86
343212,44228.22
219072,84918.06
198428,34815.79
276201,153241.22
310721,77137.63
190981,40424.38
448692,22249.06
444121,60897.67
238779,117184.07
212806,36742.48
400875,153818.51
105201,133740.13
293058,33873.88
315626,22052.49
204143,34126.47
188796,32237.1
288981,15857.69
225813,31099.59
172529,32236.09
380382,37359.29
390422,192710.72
439305,47282.65
276302,42701.43
169803,25794.07
177049,60482.08
394875,15753.07
312099,22449.62
125663,74247.8
384523,23665.5
336750,52629.75
156267,95375.57
411123,287299.73
268676,63201.82
100664,42255.75
212345,14749.01
272488,44161.93
102642,21045.21
227965,97606.62
312218,26483.74
181436,28127.23
372566,19106.13
105929,35327.53
346585,17313.19
245438,39632.09
444906,18513.41
213987,25078.19
395606,49698.14
223434,98846.21
320088,76142.37
268253,122052.14
333174,44627.39
432288,330868.42
297482,30950.77
175065,28962.19
452229,44380.54
144121,33926.23
267817,121444.7
359802,103667.36
185888,43356.87
271170,31667.19
255617,54230.14
284292,74246.03
356320,68929.4
208589,11138.67
433708,68664.73
182397,49162.17
175548,84922.89
343964,31915.31
137243,47456.55
372605,60484.54
285222,17630.08
138741,56216.84
119818,303252.12
440254,33564.86
191046,88259.46
301143,17524.86
182481,21723.41
257769,64577.6
380356,17667.3
134947,72563.74
146290,137799.9
218030,27893.2
393191,163669.08
223719,104131.3
133620,49781.76
157146,80740.83
353305,36152.69
109672,31000.54
149170,20530.35
398793,56111.69
126440,45509.31
401276,46697.42
455828,40129.7
358867,35785.86
377246,43357.32
312430,68178.12
343083,83979.27
237431,22745.17
452828,22238.06
354147,97959.77
200547,109093.31
185727,140389.43
321949,30651.56
405839,47760.91
254628,114636.58
237614,200692.18
146915,50679.2
250588,24405.47
338389,52578.92
141176,13135.24
349085,73946.84
298666,55977.56
152648,48348.54
333000,25121.46
160044,84836.07
274158,75452.85
401775,11253.1
104764,62974.22
195317,52887.94
153687,58415.69
210106,40452.34
141841,22207.33
187976,84920.55
162326,45746.16
122001,37307.88
100684,69334.81
217379,72872.9
310026,56415.57
419327,41068.74
118029,124860.52
356008,24593.27
197180,30638.92
112571,31013.23
146782,24276.15
420778,128860.33
117569,43145.02
371536,17750.46
431460,103357.5
374314,86046.21
153370,78834.08
100675,34419.86
281981,52130.62
216365,170401.71
262652,102278.17
151386,16400.53
223387,48548.36
360319,35925.44
114129,34072.33
283181,20295.85
304497,21553.38
218738,62609.38
128344,61613.33
162544,39679.1
198522,21450.03
393773,45032.88
382191,46969.06
357635,16905.07
349822,123281.15
178162,31509.87
455391,52922.95
387198,49812.65
117315,84234.2
137002,47902.58
219580,61508.9
400129,18526.11
371173,37072.25
187245,39451.57
216512,67052.61
232239,63061.21
336469,62497.16
186252,96202.55
256765,39476.12
122437,52745.72
190145,16770.17
306261,45017.04
258797,135880.21
211396,54374.75
280349,69201.23
401713,49191.69
362801,15988.04
433230,20789.21
435074,83489.21
205511,54590.26
369433,33365.35
340030,67176.04
404448,103391.08
430134,17503.36
429387,48230.45
444689,22749.98
276691,22831.18
297535,37708.72
199503,36236.22
317395,69598.93
367500,12550.91
155690,23083.66
204094,26936.1
416604,129491.87
247837,47782.0
391889,45277.45
404449,29253.26
390147,29214.89
274064,36689.62
419328,22009.32
261074,50150.12
358092,33979.91
298721,25077.11
311736,22802.78
137708,39465.81
175947,23505.99
114089,85201.7
162371,114905.98
200601,149866.93
375924,96137.07
447102,29071.98
290899,33915.93
399581,21825.32
110767,73673.01
129220,25241.83
120676,19112.73
119000,21046.41
114787,60908.29
224941,52853.99
257044,47091.91
334124,33094.46
161176,17338.58
195743,48492.97
402156,38098.66
434537,53769.67
114437,67301.54
192178,58923.03
377710,234641.15
445854,46363.47
229390,45435.16
192450,89806.87
229497,40224.94
269518,42464.43
102727,73609.96
440000,76462.76
295642,26721.66
403125,41117.02
327120,86074.28
172925,32663.51
374184,39070.02
321128,97311.85
232107,69565.47
120126,40683.47
115210,165930.23
336603,33110.93
210238,76156.0
111381,98024.07
289454,92992.84
140874,53534.77
219340,71369.17
302912,31658.63
380822,19079.19
226262,85482.9
319809,37336.43
431053,79204.59
454918,86543.89
239382,52576.16
388045,82742.23
299213,183429.59
389064,32058.79
378015,30105.96
418473,85996.97
264974,30058.02
162655,17009.27
322509,27454.25
280188,17705.73
203105,68505.52
426601,67952.31
345674,56600.67
147798,38853.26
427016,51716.18
453561,21869.85
436167,48531.43
275971,16320.72
452073,63971.11
397602,38384.1
414386,55279.02
334029,119725.14
449365,60217.68
329783,23422.43
389331,8285.46
215141,35488.07
338338,155617.34
329878,20415.58
152419,59546.38
138281,31453.48
207970,30892.74
367493,48179.41
418892,46034.62
273730,25538.05
328269,38367.99
380795,52408.72
344988,14408.45
411862,76376.59
148179,88382.22
403139,26133.37
317320,38027.15
145032,24535.04
352740,63472.06
237167,44845.37
237868,25978.13
181792,75764.97
306487,76630.42
406360,119540.9
317078,39886.91
212304,31928.21
343533,44781.97
152269,21425.59
386479,35486.15
314836,10899.65
156424,88123.64
310437,12870.01
341681,25738.31
254531,50049.52
323903,55142.04
152292,29892.76
281911,44105.15
248032,39215.07
263712,22531.56
116294,22591.08
260881,100459.21
415226,34854.74
172886,54577.78
428770,99554.62
278092,28855.59
178956,49115.42
427478,32537.35
188629,45791.33
212388,30547.09
306911,18540.32
312887,52705.62
234548,44945.31
173001,34436.27
374555,57243.13
165310,55236.76
209801,72503.35
435496,70357.83
201415,17857.8
328587,33477.12
203446,52522.92
211028,24397.3
152079,24555.93
180170,61005.64
422840,14735.8
277979,21998.59
392473,27122.1
378992,43620.07
200465,40836.55
440903,24733.36
409215,56733.65
147745,32617.84
373878,79235.09
171570,27393.99
435778,28892.33
383416,501010.32
225481,13755.12
274209,131380.49
448858,49456.33
426405,36323.75
177948,34356.75
201768,76961.17
316203,30752.0
181093,71555.72
229818,50026.85
123650,81542.9
108758,62694.66
146185,57514.21
265432,44703.9
380868,21686.6
103580,18999.15
161362,28117.63
171178,34422.69
140887,28044.04
400019,171113.29
169402,76550.58
106640,273063.47
453867,15512.2
405578,30762.77
100267,106893.72
289692,86763.67
229590,68827.08
274878,101272.7
273881,41962.95
117583,26094.78
282074,113518.37
301603,35514.98
371057,28440.95
275933,15454.94
263687,20548.75
131792,89877.66
359940,12865.73
199093,52863.96
356753,29206.52
400798,45330.81
152798,19812.48
206027,51696.33
157649,36267.05
270032,143804.78
254106,19204.69
279058,41213.3
320995,15911.38
350183,24071.05
322059,52833.48
297920,34653.22
162755,31162.86
434404,35159.73
118445,53927.78
419424,137057.11
410837,79541.15
116919,89110.77
446251,120930.0
197481,30226.72
343193,275662.69
386810,37639.81
127611,48282.41
396188,78917.41
449417,12834.45
364786,59005.36
297529,14644.85
392183,32529.35
230602,57526.3
158180,30835.28
188213,115609.49
157316,61346.14
227710,61067.37
244126,28403.4
239831,42051.38
309734,51538.78
385315,59738.2
170634,16754.69
268877,40665.49
172055,71546.94
379400,51864.05
101129,69366.2
154883,16160.69
256107,34604.74
336700,39313.64
240055,74381.68
266699,40743.23
412679,58817.13
402569,34354.84
150136,48667.5
210489,61210.11
448998,18844.7
417487,32723.23
344330,204837.61
242121,57094.09
281455,96082.87
339508,38649.38
227508,35873.83
381917,68536.43
337531,162808.95
134148,31235.88
100825,51829.17
242746,18456.69
198554,24631.32
348248,60149.97
263291,38926.53
335696,108861.3
401594,149414.76
396645,30276.97
381098,86829.99
225838,77346.75
355515,18813.57
109243,81254.89
193810,41017.44
384582,48236.11
447394,23384.5
170460,28603.0
373705,33292.47
359905,68912.86
374098,37825.51
289115,41962.71
193048,14404.27
312031,47239.67
239036,47370.74
421347,36241.99
285092,92092.65
196885,59921.44
271891,88289.57
226359,42656.98
288524,67029.26
268361,50057.53
177548,26060.9
302155,63464.25
312920,38284.35
129146,90832.13
380698,38581.65
229704,23456.48
129190,105852.9
312989,31829.72
369796,40158.97
428426,56671.55
393432,44931.25
287767,44642.96
292811,31354.23
238346,137123.61
417493,72541.48
178475,21855.05
319851,109165.73
142926,17815.12
275039,40349.05
280121,31240.57
168839,34815.97
300151,64492.51
170569,71744.7
312136,54109.35
338075,25873.79
324448,20961.05
360206,48986.28
360368,26435.07
386228,234866.08
410928,70409.3
367982,13746.61
237042,97467.91
285327,17352.24
274893,110286.63
172341,34533.02
155566,44912.28
451928,48629.24
387842,39376.94
395370,27706.5
349165,29193.35
242950,59344.86
453799,256504.88
275606,32757.56
188825,42060.13
187823,68349.82
167528,24960.21
433542,34201.5
251438,58487.67
400455,126990.16
404757,55980.99
220566,9598.4
350945,86119.24
164809,32250.97
160346,54733.03
418641,37218.15
398059,33350.52
193176,69612.14
150726,11429.03
163983,41238.21
339434,68013.3
110363,29320.08
300731,103137.93
330120,49333.94
377921,75198.72
104099,20488.33
124606,13144.41
297919,13290.29
247620,46215.71
154700,72165.29
356122,179776.79
277075,70331.17
144209,37099.68
317973,90803.51
215970,48931.51
157524,124221.44
306454,33391.72
108713,64133.19
156672,17270.68
414801,130082.13
398842,81967.02
355518,11470.56
123035,91539.38
408818,50401.73
212379,23519.55
104488,31636.62
138866,41451.38
131915,73098.39
373341,43300.28
199591,11217.67
433032,54933.33
375032,33843.28
175292,70737.83
275133,32409.45
354328,44305.02
347231,47903.23
227423,77184.64
349665,50564.49
412625,24521.46
183927,110713.78
198946,25888.76
222567,39109.39
440602,31948.37
438423,39696.34
122747,95000.24
432825,105950.09
165207,40013.61
141674,53569.43
326674,81025.72
384435,44341.18
381271,179475.85
371883,26677.92
278075,35449.73
198811,35453.93
181365,102815.98
441221,44598.07
257048,35168.71
279162,37175.49
392365,51538.09
362765,19580.0
443410,31966.11
363507,48172.44
200508,25228.2
124632,50528.59
285950,40534.43
244519,66720.82
319679,31379.26
100822,54151.61
139554,68498.44
206562,33548.71
191005,49425.07
140596,66116.24
248778,34264.58
125965,18960.77
267069,75113.78
267856,42811.67
222210,54678.17
161382,101750.22
240584,42685.16
171542,24510.06
205590,44141.68
130925,70226.68
254033,32923.46
213454,180666.76
102872,16832.29
142131,68099.66
334993,28861.3
331422,65534.59
338372,25981.35
203701,82901.87
380871,58601.65
329863,48879.49
219144,14369.51
235912,20905.06
279278,27204.86
276185,140798.38
234137,61341.03
379816,12863.76
171761,22156.99
441348,76964.54
209391,57231.51
192894,38386.41
243119,36584.91
303642,31567.22
112610,27091.67
209206,53818.63
126830,20668.19
412383,47088.62
197679,83192.86
140108,63362.73
160280,22235.66
345307,41155.87
303300,103750.19
313688,40480.07
158978,39286.29
217641,33808.9
250326,29091.14
404125,38712.79
277947,27221.99
256033,34066.0
415618,41108.18
420004,40569.45
233025,55672.3
155061,50027.65
231630,57143.26
213218,44182.75
364642,34087.4
234073,87137.07
356501,11416.89
390789,46932.56
273307,110105.03
200291,54766.11
128677,44982.19
275447,73792.19
335440,68286.18
440010,39344.45
179562,122486.19
302047,33423.74
119490,66619.42
423766,27094.74
162520,46523.98
426098,22011.32
191702,50946.57
360601,24655.75
161500,37391.6
100009,63095.53
222657,52379.91
416648,71873.77
288558,14859.6
193880,109278.23
230312,54550.39
345523,33552.84
216825,19267.64
241487,160420.51
219348,107492.75
251241,35422.29
297319,30769.91
104021,37619.41
184711,22290.81
148365,45939.92
448736,67982.13
263781,44330.92
426637,44919.03
248764,50307.22
134878,34373.04
450654,45982.21
271742,59280.07
264573,35825.07
119445,51042.52
279677,9157.07
380321,43211.56
285529,91344.73
438684,30745.05
390350,86515.77
287350,44520.24
168801,37253.19
379188,83153.53
370546,48537.49
426043,17199.08
272321,57301.99
252753,14477.24
433444,23678.18
231612,38994.55
257368,79683.53
295120,49130.29
249466,25076.87
292467,56959.65
250143,57480.85
259531,41011.69
253898,12243.67
117136,30184.06
409342,21428.82
320771,19339.17
181019,58122.42
420865,27330.29
335241,38013.32
416445,32947.59
184122,35100.3
118921,145330.08
147954,69045.06
363488,68466.08
268057,369167.5
345480,59381.88
116438,102384.12
354416,54914.7
273430,33167.92
287551,68998.09
451497,54788.25
302866,78154.25
221359,34461.44
429158,57085.45
134991,30297.22
368629,39307.76
103030,16528.08
382611,47312.56
420584,59189.25
204279,27165.11
353892,16308.29
376237,65833.85
138299,13042.42
128517,45782.82
358610,25006.96
423389,36540.64
435692,21665.51
110409,130154.49
235498,132210.46
376021,38161.28
232098,82317.91
238663,56009.86
208404,44740.57
401793,86801.9
243157,55822.83
310836,33742.33
337813,47291.89
228007,146687.86
146065,21211.91
246726,34171.8
144135,53197.54
447250,79022.17
251876,23575.35
308241,36467.81
216193,24477.84
146114,124984.37
285582,22275.79
332980,38966.49
301823,64019.82
288704,39144.25
220052,17676.57
256941,23814.48
331489,30561.35
125073,52534.88
444276,14945.7
199137,28888.61
408454,29465.68
298052,61185.82
246658,48494.01
197736,83315.87
154815,48484.15
192194,157461.34
376295,87647.5
385412,85692.72
146297,35764.81
367498,23792.21
114211,51060.4
135575,29142.86
410437,61215.65
260032,61833.34
106896,22519.84
105444,24353.5
435413,27740.29
168038,87544.35
256672,44037.73
309786,13417.08
152485,63827.95
355252,31968.6
422933,26557.54
338196,45169.23
225389,76266.09
420008,29504.8
103320,37922.21
107310,187971.22
365274,66146.81
332847,49627.3
319397,31025.01
293786,34801.42
158193,34337.37
424445,163439.23
385124,57676.21
229009,15839.32
107203,27535.1
235030,41511.78
213797,135040.35
372595,20075.46
449937,37074.57
152549,181878.17
239465,32445.79
251114,28603.25
195429,56072.18
161688,140771.32
252714,143531.11
344798,23078.19
270010,64899.73
298404,73159.47
154457,68169.51
313444,24696.72
207266,31765.89
314087,14876.59
387092,201654.26
365080,54135.25
137531,54055.68
381845,15394.18
453866,11956.28
148251,121861.88
101282,49922.79
178124,53479.45
174974,31190.84
327868,15765.21
153773,27833.52
404199,41671.3
219547,56861.14
400451,29741.27
359432,28870.48
445928,91324.88
416814,34670.89
442763,18443.74
274050,63775.81
394533,73362.95
303998,72370.98
454889,105610.08
300903,41206.31
387495,43627.85
342347,44154.94
393472,32825.24
344763,42371.21
391769,123078.83
255597,45255.48
425995,18767.34
446358,23340.85
143057,89664.32
399900,36909.72
369526,66303.9
379192,73907.7
331459,98794.73
291343,25093.64
329703,18349.82
413170,25442.89
332087,48915.14
331395,27552.24
106184,38656.51
157012,33912.52
139534,61057.56
303468,19017.24
286581,45563.58
387421,78259.89
297478,87802.44
359813,25460.76
348582,55070.66
229568,70506.78
173170,45384.19
230028,128736.66
117873,19682.87
167256,41864.31
201133,14203.19
366043,24041.68
145010,22222.78
381125,82893.42
338736,25383.34
293894,44123.17
174667,125424.0
270271,19991.33
162132,35831.39
143852,45471.51
282094,27162.37
370307,57305.07
296733,129688.55
396470,88576.93
399567,96131.94
413825,32641.81
357715,107301.86
383260,20252.5
113374,58531.38
224919,42192.79
312609,28257.98
389024,86530.07
239400,19111.41
175082,55746.56
367867,118534.26
203042,23794.38
407565,34710.38
236276,44173.87
257111,28365.4
442500,49154.82
352307,48711.79
357356,51050.74
220030,47638.08
286834,67807.91
382625,38616.06
285828,20849.37
135495,205229.03
226065,40967.15
122596,105631.63
412866,30922.14
280762,30480.52
329250,72771.91
236667,40281.25
439134,39427.57
251026,154445.09
148658,23075.51
417708,89995.6
378118,4765.0
261426,49014.23
296808,20700.72
275587,112609.85
325190,40181.24
300778,41895.85
433438,62570.84
217824,12304.91
131715,32536.63
430028,21957.56
442145,77824.23
377538,49000.3
189172,60055.0
139037,29783.42
289940,17960.76
282594,83341.65
364145,32597.36
282339,34593.56
209492,45494.64
267508,12334.06
297972,30962.55
280918,22484.04
118932,47317.35
346834,36747.13
251238,60929.26
226481,26995.38
270595,8148.82
352614,66890.57
157309,14259.72
163642,62901.62
244813,25836.11
189237,20093.55
446017,90230.11
391323,13643.11
129509,71561.26
191956,36814.79
144861,17616.78
208458,190312.94
119041,29509.48
273862,24948.2
348130,68818.93
228253,38472.67
361458,21606.71
211500,26041.12
158458,24432.48
152112,56333.37
319552,34526.24
136141,47033.19
264724,23229.24
280661,123979.45
456195,41393.48
125783,48926.99
295220,32377.91
415640,31966.76
167226,26932.56
442975,43330.19
129236,27793.9
185933,35709.67
244235,35392.42
269764,32710.73
437761,41228.16
180299,50652.57
247207,25144.05
264631,212459.72
103249,67392.44
296965,27837.79
288604,33420.72
388972,44788.26
140556,20754.2
425169,49551.02
279138,16602.04
317452,9134.24
404494,91285.63
124437,61513.91
183641,86555.99
312709,27823.93
430022,70560.37
298859,71851.85
176558,66538.3
188710,27776.29
218156,64280.45
319183,31018.42
392294,53110.96
219503,25302.8
274733,44002.61
148246,80142.62
225409,14690.95
